"Priority","Category","Extension","SizeBytes","HasYamlHeader","LastModified","RelativePath","Action"
"4","LEGACY-DOCS",".md","1715","True","2026-04-17","docs\docs\governance\reliability-scorecard-visual.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","1668","True","2026-04-17","docs\docs\governance\risk-early-warning-model.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","2545","True","2026-04-17","docs\docs\governance\runtime-architecture.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","1906","True","2026-04-17","docs\docs\governance\runtime-chaos-engineering-test-plan.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","1398","True","2026-04-17","docs\docs\governance\runtime-chaos-resilience-dashboard.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","2290","True","2026-04-17","docs\docs\governance\runtime-dataflow.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","2001","True","2026-04-17","docs\docs\governance\runtime-dependency-chaos-matrix.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","2340","True","2026-04-17","docs\docs\governance\runtime-dependency-failure-matrix.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","1901","True","2026-04-17","docs\docs\governance\runtime-dependency-map.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","1683","True","2026-04-17","docs\docs\governance\runtime-dependency-observability-map.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","1765","True","2026-04-17","docs\docs\governance\runtime-dependency-resilience-model.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","2876","True","2026-04-17","docs\docs\governance\runtime-deploy.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","1571","True","2026-04-17","docs\docs\governance\runtime-failure-mode-dependency-graph.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","1701","True","2026-04-17","docs\docs\governance\runtime-failure-mode-simulation-suite.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","1956","True","2026-04-17","docs\docs\governance\runtime-healthchecks.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","1430","True","2026-04-17","docs\docs\governance\runtime-observability-dashboard.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","1968","True","2026-04-17","docs\docs\governance\runtime-observability-plan.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","3138","True","2026-04-17","docs\docs\governance\runtime-resilience-dashboard-visual.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","3554","True","2026-04-17","docs\docs\governance\runtime-resilience-heatmap.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","2070","True","2026-04-17","docs\docs\governance\runtime-slo-sli-spec.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","1842","True","2026-04-17","docs\docs\governance\schema-change-impact-analysis-template.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","1771","True","2026-04-17","docs\docs\governance\schema-evolution-simulator.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","3044","True","2026-04-25","docs\docs\governance\spec-test-coverage.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","1978","True","2026-04-17","docs\docs\governance\systemic-drift-clustering-spec.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","1897","True","2026-04-17","docs\docs\governance\systemic-drift-early-warning-playbook.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","1968","True","2026-04-17","docs\docs\governance\systemic-risk-diagnostic-engine.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","1789","True","2026-04-17","docs\docs\governance\systemic-risk-early-warning-engine.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","1965","True","2026-04-17","docs\docs\governance\systemic-risk-forecasting-model.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","2247","True","2026-04-17","docs\docs\governance\systemic-risk-propagation-engine-visual.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","1864","True","2026-04-17","docs\docs\governance\systemic-risk-propagation-engine.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","1691","True","2026-04-17","docs\docs\governance\systemic-risk-propagation-heatmap.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","3589","True","2026-04-17","docs\docs\governance\systemic-risk-propagation-simulator.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","3256","True","2026-04-17","docs\docs\meta\adr-metadata-contract.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","5920","True","2026-04-17","docs\docs\meta\governance-metadata-playbook.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","2542","True","2026-04-17","docs\docs\meta\governance-metadata-reviewer-checklist.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","2349","True","2026-04-17","docs\docs\meta\metadata-drift-detection-report.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","2792","True","2026-04-17","docs\docs\meta\uiao-adr-metadata-contract.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","4730","True","2026-04-18","docs\docs\meta\uiao-document-metadata-contract.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","288","True","2026-04-17","docs\docs\onboarding\adapter-developer-guide.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","145","True","2026-04-17","docs\docs\onboarding\index.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","8552","True","2026-04-28","docs\docs\orgtree-readiness-quickstart.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","6882","True","2026-04-26","docs\docs\quickstart.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","18896","False","2026-04-23","docs\docs\scuba-architecture-guide.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","3535","False","2026-04-20","docs\docs\SCuBA-Maintainer-Onboarding.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","13844","False","2026-04-23","docs\docs\scuba-operator-runbook.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","5604","False","2026-04-20","docs\docs\SCuBA-Pipeline-Runbook.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","37954","True","2026-04-20","docs\docs\session-logs\2026-04-14-customer-docs-platform.md","LEAVE: development history, not site content"
"4","LEGACY-DOCS",".md","11406","True","2026-04-20","docs\docs\session-logs\2026-04-14-manifest-your-side.md","LEAVE: development history, not site content"
"4","LEGACY-DOCS",".md","16601","True","2026-04-20","docs\docs\session-logs\2026-04-14-phase-d-plan.md","LEAVE: development history, not site content"
"4","LEGACY-DOCS",".md","10285","True","2026-04-20","docs\docs\session-logs\2026-04-14-phase-d-stage-0-scan.md","LEAVE: development history, not site content"
"4","LEGACY-DOCS",".md","6735","True","2026-04-20","docs\docs\session-logs\2026-04-14-phase-d-stage-1-cleanup.md","LEAVE: development history, not site content"
"4","LEGACY-DOCS",".md","8768","True","2026-04-20","docs\docs\session-logs\2026-04-14-phase-d-stage-2-canon-in.md","LEAVE: development history, not site content"
"4","LEGACY-DOCS",".md","14160","True","2026-04-20","docs\docs\session-logs\2026-04-14-phase-d-stage-3-pipeline-out.md","LEAVE: development history, not site content"
"4","LEGACY-DOCS",".md","16810","True","2026-04-23","docs\docs\session-logs\2026-04-14-phase-d-stage-4-app-split.md","LEAVE: development history, not site content"
"4","LEGACY-DOCS",".md","4309","True","2026-04-17","docs\docs\session-logs\README.md","LEAVE: development history, not site content"
"4","LEGACY-DOCS",".md","3546","False","2026-04-17","docs\docs\session-logs\reports\canon-backfill-triage.md","LEAVE: development history, not site content"
"4","LEGACY-DOCS",".md","14187","False","2026-04-23","docs\docs\uiao-rfc-0026-e1-connect-gov-design.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","11366","False","2026-04-23","docs\docs\uiao-rfc-0026-e5-multi-agency-design.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","17847","False","2026-04-23","docs\docs\uiao-rfc-0026-roadmap.md","EVALUATE: check if superseded by .qmd equivalent"
"4","LEGACY-DOCS",".md","72541","False","2026-04-29","docs\docs\uiao-substrate-roadmap.md","EVALUATE: 72KB roadmap — publish?"
"5","LIVE-QMD",".qmd","871","True","2026-05-06","docs\404.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","12730","True","2026-05-06","docs\academy\adapters\entra-id.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","4937","True","2026-05-06","docs\academy\comics.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","9213","True","2026-05-06","docs\academy\contributor-tier-1-setup.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5493","True","2026-05-06","docs\academy\contributor-track.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","15992","True","2026-05-06","docs\academy\document-generation-guide.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","37589","True","2026-05-06","docs\academy\image-pipeline-guide.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","10163","True","2026-05-06","docs\academy\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","4824","True","2026-05-06","docs\academy\operator-track.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3676","True","2026-04-23","docs\customer-documents\adapter-specs\cyberark\cyberark.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3928","True","2026-04-23","docs\customer-documents\adapter-specs\entra-id\entra-id.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","2439","True","2026-05-06","docs\customer-documents\adapter-specs\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3407","True","2026-04-23","docs\customer-documents\adapter-specs\infoblox\infoblox.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3804","True","2026-04-23","docs\customer-documents\adapter-specs\intune\intune.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5329","True","2026-04-23","docs\customer-documents\adapter-specs\m365\m365.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","2589","True","2026-04-23","docs\customer-documents\adapter-specs\mainframe\mainframe.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5341","True","2026-04-23","docs\customer-documents\adapter-specs\palo-alto\palo-alto.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3485","True","2026-04-23","docs\customer-documents\adapter-specs\patch-state\patch-state.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","2612","True","2026-04-23","docs\customer-documents\adapter-specs\pki-ca\pki-ca.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3579","True","2026-04-23","docs\customer-documents\adapter-specs\scuba\scuba.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","4736","True","2026-04-29","docs\customer-documents\adapter-specs\scubagear\scubagear.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3870","True","2026-04-23","docs\customer-documents\adapter-specs\service-now\service-now.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","2596","True","2026-04-23","docs\customer-documents\adapter-specs\siem\siem.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3448","True","2026-04-23","docs\customer-documents\adapter-specs\stig-compliance\stig-compliance.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5787","True","2026-04-29","docs\customer-documents\adapter-specs\terraform\terraform.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3797","True","2026-04-23","docs\customer-documents\adapter-specs\vuln-scan\vuln-scan.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3276","True","2026-05-06","docs\customer-documents\architecture-series\aodim-architecture.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","1187","True","2026-04-23","docs\customer-documents\architecture-series\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","1295","True","2026-05-06","docs\customer-documents\case-studies\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","8594","True","2026-05-06","docs\customer-documents\compliance\boundary-authorization\B1-gcc-moderate-boundary-model.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","892","True","2026-04-24","docs\customer-documents\compliance\boundary-authorization\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","210990","True","2026-04-26","docs\customer-documents\compliance\controls-testing\compliance-mapping.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","839","True","2026-05-06","docs\customer-documents\compliance\controls-testing\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","958","True","2026-05-06","docs\customer-documents\compliance\evidence-telemetry\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","34930","True","2026-05-06","docs\customer-documents\compliance\evidence-telemetry\scuba-technical-spec.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","60001","True","2026-04-26","docs\customer-documents\compliance\evidence-telemetry\scuba-value-proposition.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","80589","True","2026-04-26","docs\customer-documents\compliance\federal-mandates\fedramp-cisa-update.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","842","True","2026-05-06","docs\customer-documents\compliance\federal-mandates\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","1076","True","2026-04-24","docs\customer-documents\compliance\governance-canon\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","8472","True","2026-05-06","docs\customer-documents\compliance\governance-canon\master-document-spec.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","976","True","2026-05-06","docs\customer-documents\compliance\incident-response\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","2599","True","2026-05-06","docs\customer-documents\compliance\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","822","True","2026-05-06","docs\customer-documents\compliance\policy-libraries\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","8930","True","2026-05-06","docs\customer-documents\document-index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","2955","True","2026-05-06","docs\customer-documents\executive-briefs\drift-engine-overview.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","2627","True","2026-05-06","docs\customer-documents\executive-briefs\evidence-fabric-overview.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","2311","True","2026-05-06","docs\customer-documents\executive-briefs\governance-os-overview.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","1262","True","2026-04-28","docs\customer-documents\executive-briefs\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","5047","True","2026-05-06","docs\customer-documents\executive-briefs\modernization-overview.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","9854","True","2026-05-06","docs\customer-documents\executive-briefs\uiao-executive-brief.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","2016","True","2026-05-06","docs\customer-documents\executive-briefs\zero-trust-overview.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","984","True","2026-05-06","docs\customer-documents\executive-governance-series\ch01-why-governance-fails\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","974","True","2026-05-06","docs\customer-documents\executive-governance-series\ch02-compliance-paradox\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","994","True","2026-05-06","docs\customer-documents\executive-governance-series\ch03-drift-as-primary-threat\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","992","True","2026-05-06","docs\customer-documents\executive-governance-series\ch04-deterministic-governance\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","964","True","2026-05-06","docs\customer-documents\executive-governance-series\ch05-adapter-model\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","974","True","2026-05-06","docs\customer-documents\executive-governance-series\ch06-evidence-over-attestation\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","960","True","2026-05-06","docs\customer-documents\executive-governance-series\ch07-operational-tempo\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","982","True","2026-05-06","docs\customer-documents\executive-governance-series\ch08-governance-at-scale\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","990","True","2026-05-06","docs\customer-documents\executive-governance-series\ch09-governance-operating-system\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","233409","True","2026-04-26","docs\customer-documents\executive-governance-series\governance-os-canonical-suite.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","1306","True","2026-04-23","docs\customer-documents\executive-governance-series\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","4149","True","2026-05-06","docs\customer-documents\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","1484","True","2026-05-06","docs\customer-documents\modernization-specs\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","126487","True","2026-04-26","docs\customer-documents\modernization\access-plane\conditional-access-library.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","1009","True","2026-05-06","docs\customer-documents\modernization\access-plane\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","123825","True","2026-04-26","docs\customer-documents\modernization\ad-interaction-guide.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","10537","True","2026-05-06","docs\customer-documents\modernization\client-server-to-hybrid-cloud\00-introduction.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","11328","True","2026-05-06","docs\customer-documents\modernization\client-server-to-hybrid-cloud\01-platform-foundation.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","14808","True","2026-05-06","docs\customer-documents\modernization\client-server-to-hybrid-cloud\02-legacy-ingestion.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","13802","True","2026-05-06","docs\customer-documents\modernization\client-server-to-hybrid-cloud\03-transformation-pipeline.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","14786","True","2026-05-06","docs\customer-documents\modernization\client-server-to-hybrid-cloud\04-identity-transformation.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","15311","True","2026-05-06","docs\customer-documents\modernization\client-server-to-hybrid-cloud\05-policy-transformation.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","14930","True","2026-05-06","docs\customer-documents\modernization\client-server-to-hybrid-cloud\06-network-services.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","13501","True","2026-05-06","docs\customer-documents\modernization\client-server-to-hybrid-cloud\07-compute-objects.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","14262","True","2026-05-06","docs\customer-documents\modernization\client-server-to-hybrid-cloud\08-access-plane.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","16038","True","2026-05-06","docs\customer-documents\modernization\client-server-to-hybrid-cloud\09-migration-roadmap.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","10344","True","2026-05-06","docs\customer-documents\modernization\client-server-to-hybrid-cloud\10-executive-summary.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6134","True","2026-05-06","docs\customer-documents\modernization\client-server-to-hybrid-cloud\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","1457","True","2026-05-06","docs\customer-documents\modernization\directory-migration\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","52573","True","2026-04-26","docs\customer-documents\modernization\end-user-training.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","177576","True","2026-04-26","docs\customer-documents\modernization\identity-orgtree\ad-to-entraid-tree.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","198296","True","2026-04-26","docs\customer-documents\modernization\identity-orgtree\identity-modernization.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","1557","True","2026-05-06","docs\customer-documents\modernization\identity-orgtree\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","2911","True","2026-05-06","docs\customer-documents\modernization\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","120675","True","2026-04-26","docs\customer-documents\modernization\network-transformation\dns-modernization.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","1031","True","2026-05-06","docs\customer-documents\modernization\network-transformation\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","144125","True","2026-04-26","docs\customer-documents\modernization\pki-modernization.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","1355","True","2026-05-06","docs\customer-documents\modernization\platform-substrate\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","804","True","2026-05-06","docs\customer-documents\modernization\program-management\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","176197","True","2026-04-26","docs\customer-documents\modernization\program-management\master-project-plan.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","120838","True","2026-04-26","docs\customer-documents\modernization\read-only-ad-assessment.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","1073","True","2026-05-06","docs\customer-documents\modernization\target-surface\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","150774","True","2026-04-26","docs\customer-documents\modernization\target-surface\intune-policy-templates.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","1071","True","2026-04-24","docs\customer-documents\modernization\transformation-engine\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","17640","True","2026-04-25","docs\customer-documents\modernization\uiao-modernization-program\00-program-overview.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","53373","True","2026-05-06","docs\customer-documents\modernization\uiao-modernization-program\01-phase0-master-plan.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","176891","True","2026-04-25","docs\customer-documents\modernization\uiao-modernization-program\02-phase1-modernization-mechanics.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","126441","True","2026-05-06","docs\customer-documents\modernization\uiao-modernization-program\03-phase2-governance-os.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","125910","True","2026-05-06","docs\customer-documents\modernization\uiao-modernization-program\04-phase3-optimization-cato.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","67678","True","2026-04-25","docs\customer-documents\modernization\uiao-modernization-program\05-phase4-multi-agent.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","85072","True","2026-04-25","docs\customer-documents\modernization\uiao-modernization-program\06-phase5-canon-integration.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","155624","True","2026-05-06","docs\customer-documents\modernization\uiao-modernization-program\07-client-server-to-hybrid-cloud-ref.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","47943","True","2026-04-25","docs\customer-documents\modernization\uiao-modernization-program\98-diagram-generation-manifest.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","9248","True","2026-05-06","docs\customer-documents\modernization\uiao-modernization-program\99-needs-input-register.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3020","True","2026-05-06","docs\customer-documents\modernization\uiao-modernization-program\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","98082","True","2026-05-06","docs\customer-documents\platform\git-server-implementation.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","2002","True","2026-05-06","docs\customer-documents\platform\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","46284","True","2026-04-26","docs\customer-documents\platform\platform-modernization-overview.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","15056","True","2026-05-06","docs\customer-documents\platform\platform-server-build.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","6102","True","2026-05-06","docs\customer-documents\ROADMAP.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","96710","True","2026-04-26","docs\customer-documents\substrate\core-architecture\disaster-recovery.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","1137","True","2026-05-06","docs\customer-documents\substrate\core-architecture\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","139546","True","2026-04-26","docs\customer-documents\substrate\execution-patterns\cli-operations-guide.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","735","True","2026-04-24","docs\customer-documents\substrate\execution-patterns\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","65327","True","2026-04-26","docs\customer-documents\substrate\execution-patterns\operations-runbook.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","1821","True","2026-05-06","docs\customer-documents\substrate\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","85243","True","2026-04-26","docs\customer-documents\substrate\platform-tooling\azure-arc-policy-library.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","760","True","2026-04-24","docs\customer-documents\substrate\platform-tooling\index.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","114354","True","2026-04-26","docs\customer-documents\substrate\platform-tooling\powershell-module-reference.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","145349","True","2026-05-06","docs\customer-documents\substrate\platform-tooling\quarto-pipeline.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","26808","True","2026-04-26","docs\customer-documents\substrate\platform-tooling\uiao-core-cli-reference.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3838","True","2026-04-23","docs\customer-documents\validation-suites\adapters\cyberark\cyberark.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","7840","True","2026-04-26","docs\customer-documents\validation-suites\adapters\entra-id\entra-id.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3655","True","2026-04-23","docs\customer-documents\validation-suites\adapters\infoblox\infoblox.qmd","OK: verify YAML header and nav entry"
"5","LIVE-QMD",".qmd","3950","True","2026-04-23","docs\customer-documents\validation-suites\adapters\intune\intune.qmd","OK: verify YAML header and nav entry"
